free	0.016073725566523533
minutes	0.01045675287434289
qui	0.04115696986613204
acquitted	0.008279430247862374
coverage	0.003842376375741363
education	0.005980082309489987
emt	0.02269829316485561
charges	0.012441998906195462
july	0.005149159801252079
pleads	0.010033173108954019
stepping	0.01801345436154267
brutally	0.053536796722240876
pd	0.010024678467759784
prosecutors	0.01072730861715021
capitol	0.08904777042974854
attorney	0.012918466587771293
bet	0.01973231578783774
license	0.01173441373320383
guyger	0.03884950025174594
problem	0.0032983345240598094
#trump	0.0032479711211855777
lied	0.025398709478233306
#livepd	0.014302369897243428
#democrat	0.03736383539578547
cheers	0.015545425514214117
eating	0.007506531662681448
cos	0.039493026505551754
cared	0.00861713120725327
responding	0.013387324105858966
#blacktwitter	0.01991397383239879
now	0.008302819671442307
google	0.061581445893055475
way	0.00837608191802064
surprised	0.004743480336714567
task	0.029349508935244684
till	0.015665427146703048
jerk	0.010048128286269664
supposed	0.0028097859441624795
faces	0.04734263369603986
hollywood	0.008229101471837086
pat	0.014398105867209576
commission	0.04508559289515435
congress	0.0037824667767859532
experience	0.030648090156288887
business	0.019307759616341347
speech	0.020044998276359638
missing	0.017261359067081594
smollett	0.01111469229689821
parking	0.009500716899801587
tech	0.013406363757272555
removal	0.00856080446188634
itself	0.004132178031001743
donate	0.004076184481228262
pepper	0.008521877309024761
rare	0.016455760279260767
launches	0.00907695148767318
parent	0.006074020163439275
lucky	0.006524443149943826
robert	0.013164876819166338
unarmed	0.014099496279832091
get	0.0036419786038761615
smart	0.004087154911516233
league	0.014946387754913304
held	0.00631985843861127
walked	0.004842123129652487
lunch	0.008534721862049066
checking	0.032974006182231674
voter	0.006720773409288117
puerto	0.012465329435309647
injured	0.007792814070615828
tho	0.013488358224483021
widow	0.013191425848911864
tall	0.041931005719606285
than	0.010093546660276287
blah	0.02575686731879201
harassment	0.01158092447308845
creates	0.031450275379618975
conspiracy	0.008597811827043778
latest	0.029519640990053997
founded	0.006262560660287186
promotes	0.005839406485118603
walmart	0.007100471393100216
evening	0.014384587064034782
policy	0.009892171933193916
#blm	0.03355999114630115
#blmprotest	0.018692466854522083
exclusive	0.05311081942865936
recorded	0.02175056982031265
sent	0.01269490517791827
value	0.0036716898897178885
viral	0.036543825003054864
pres	0.015055322680265548
reveal	0.03802269267869929
targeted	0.011940403003030675
liberty	0.013223463401744184
sh	0.012753048004620848
admitted	0.0111003575846631
prevented	0.02143352522700992
yourself	0.0018291305535165225
cost	0.0024393983160113653
harris	0.025846010548291165
dare	0.0025694962436113578
constant	0.0063262301526076925
canadian	0.024297020707477968
broken	0.010215795888126933
review	0.011382556258449084
wanting	0.008273920245840394
block	0.013495090313687563
refused	0.023105591416046733
count	0.01680834732017733
between	0.0024106197296224208
crickets	0.01861151368491476
offensive	0.0032443601462003313
late	0.011008263218035719
waste	0.004144830989639914
single	0.005483479449764461
claim	0.003852661124798429
omar	0.03157190988693248
murdered	0.04281170171968407
areas	0.0057532198320519035
diego	0.014444844829021197
antonio	0.03767576996838118
conditions	0.01207021143957332
seeks	0.013030629346711842
used	0.006070969758614875
village	0.0726942668269499
georgia	0.009837541265395378
complaints	0.004611928692077161
rapist	0.036285065034004305
hear	0.03638768614822929
mate	0.03130542871802344
research	0.005120332962930352
beings	0.005177311996466427
#fakenews	0.002909456162892843
ashamed	0.019492633255840053
code	0.011166512970119058
warrants	0.026086693320876098
walking	0.0029433496120785385
agents	0.033887238174333034
#riots2020	0.03212542033394128
applies	0.020726172979694257
commits	0.03411762252143791
friday	0.008922705334293402
pull	0.009471709857280075
bless	0.010136854092577141
bigotry	0.006834879718474074
t	0.016551689546959514
costs	0.028576487450847954
sees	0.02232175779841672
besides	0.00827474167095299
park	0.013948581948037164
causing	0.0294777128537822
garner	0.03733987146753781
il	0.049163821407053554
whats	0.004141866901002711
#hillary	0.018480196950086514
dirt	0.042615309844014404
faith	0.005669427153934814
shop	0.013653055346575904
political	0.007893528166720176
like	0.0045634559762832705
opposite	0.012923257800168564
trend	0.01305442485705166
everybody	0.02368185377778853
meant	0.011728760441514385
plea	0.0255717803336738
standards	0.00518631097070732
victim	0.010884375530857193
cops	0.006844219088678383
views	0.0037845943353694844
wonder	0.004336574000600724
military	0.004625110308213554
donated	0.015666737094673255
talk	0.007087612286164169
sunday	0.006190917639544047
underway	0.017467486039593805
unit	0.06043073232568019
harassing	0.012533877672089577
aggressive	0.007324289323102362
by	0.00655972271653138
carry	0.028239160363112026
today	0.0015767747436418178
parade	0.0161704940387446
awareness	0.007973678007204166
es	0.020619915134917455
while	0.011103286669140289
comply	0.09650239185273679
sat	0.014457728981858042
trouble	0.0053748190339342194
terrence	0.12124597560784034
academy	0.02272051178750001
denver	0.04231108639834891
ear	0.08746759249396896
jump	0.02625996891144955
whom	0.005105182299747213
labor	0.02439220621242333
dash	0.031023018105110767
el	0.08731963320598157
whatever	0.0017307948557956365
suffered	0.027649821788036544
#bible	0.03486410832817821
regarding	0.00356853387013345
announces	0.004240537313488946
for	0.010701197160401521
mehr	0.022402102353688003
#ccot	0.03353555929766272
yellow	0.0189811192754038
bastards	0.01532889674630411
tonight	0.0037915180878709265
thankful	0.011698841951505723
rifles	0.012892871269250539
spoken	0.18955400697955094
lawrence	0.03410602243815175
survivor	0.013677056423268552
deray	0.009831500991357434
#thugs	0.030698833737420883
fathers	0.03265923371970236
als	0.0075743397466816464
found	0.010411673688243583
mistakes	0.007462496315934208
#shameful	0.016420612749662
condition	0.024453530531379997
europe	0.005933358133972999
nyc	0.029667181620604666
