wake	0.009282659305559937
rescue	0.013079625527247951
hear	0.03638768614822929
keep	0.046051352052244754
stephen	0.04650006845967891
covered	0.01870851067157997
direct	0.009158275829247886
ugly	0.002737389910984711
ceo	0.015416875308315592
ryan	0.011367812406252953
terrorism	0.011399531883609981
deployed	0.04950759435788221
amy	0.01578370228257886
larry	0.016266796177712095
memes	0.03078134452575576
seeking	0.009927920023708015
shit	0.005894869889539134
louisville	0.03579333118142092
burn	0.004800027342445556
block	0.013495090313687563
equally	0.009508611330907968
fun	0.017886429395043923
offer	0.00642018370839792
quit	0.004820822210115705
speech	0.020044998276359638
elizabeth	0.054250276346769155
badge	0.030180990466190938
suddenly	0.03647586545553727
unfair	0.017027594809998603
left	0.03699265435137378
picked	0.007199241803304224
environment	0.006234443613326146
brain	0.06917249180457963
middle	0.026395247410826772
deaths	0.0042122239541018125
born	0.01020837574478528
fatally	0.00299432101788355
details	0.03086049784456779
douglas	0.034053268746977894
metro	0.012731757360249896
legislation	0.005158080069364912
serious	0.00881384091870907
cancelled	0.006701393850389259
sources	0.012262894546317904
wrote	0.009424027984808347
ground	0.00702321212193735
even	0.003634963629052912
moms	0.01593304346069524
mal	0.01782310625893524
potus	0.010177498745240543
gibt	0.018971577734002598
british	0.0076608369090241935
riot	0.012394624107919805
advice	0.0035536428198545966
e	0.05163162900707241
recover	0.009912396902680642
warrior	0.02777823853835848
use	0.010526076434492992
madison	0.0270909890663813
naked	0.029690229247395505
rap	0.05489873209922336
ignored	0.029009067356878693
possibly	0.016177666248198386
drowning	0.039838104799824525
charge	0.008095473271163334
fake	0.0048074467793056685
lie	0.004961543569441895
masks	0.07117777906265932
bite	0.017710896813120325
lots	0.0033552052092982176
recovery	0.04488033189059348
achieved	0.05924529309285653
drinking	0.013401802132355867
haben	0.013247195851212146
sales	0.05997277644119181
harassment	0.01158092447308845
sound	0.011546398963355076
taught	0.004359536770688566
spitting	0.02014911151773502
terms	0.013277790232655406
miller	0.01795013494351627
tucker	0.018123373612320526
inappropriate	0.009735177485071134
#nypdlivesmatter	0.041865671501399526
castile	0.0281656229496976
elsewhere	0.010474482969409005
begins	0.005437211680858978
pres	0.015055322680265548
principal	0.012655869359144756
loving	0.014477120937530952
sake	0.014133817971109464
defended	0.02256099403593348
joined	0.0061355123317076155
rudy	0.07802687900693694
network	0.006822547688035696
try	0.004199275445474271
finally	0.004191870264822928
inauguration	0.022623642673649247
broadcast	0.019012516128729562
dennis	0.05938767390136135
andrew	0.01177262227265008
abandoned	0.010531629639848217
nc	0.016063044929276238
#police	0.017179608609470876
elementary	0.03542439420116539
slow	0.015445306210848386
contact	0.11073363832934002
dear	0.004889211054230014
congressman	0.04186700117447273
purpose	0.004345255907769574
taken	0.015306919669671903
tool	0.005660114897411472
senseless	0.011786934928742498
staff	0.011200206161002368
officers	0.008166331340744182
counts	0.038482702164810645
funeral	0.0082299448665073
stock	0.030375185447049313
laws	0.007256049256326169
pr	0.02541222263442433
rolling	0.01675713219650854
comfort	0.03309869555378653
moments	0.025192054098972405
walking	0.0029433496120785385
struck	0.018709093734358584
compassion	0.022071076545934543
street	0.011741596256315212
professor	0.007719355364261049
happy	0.024352624378245258
grief	0.011014752865070365
anymore	0.007301054198902701
full	0.07524388933388271
housing	0.00919620039978275
minneapolis	0.01655710769115526
#cops	0.0277378138684502
d	0.01415735468470336
issues	0.021635072302350178
pd	0.010024678467759784
recognized	0.00568451966715211
reported	0.007101804178607951
putting	0.0042750328548548655
narratives	0.027153708750881744
eyes	0.005047607027055978
power	0.02394721111808462
filed	0.010140482231759007
bigoted	0.016532061094435613
imagine	0.006513727093020671
questions	0.005328386699431142
short	0.0060873483688724805
forward	0.009161222716841277
hat	0.013935019242451219
approach	0.008451977146792689
student	0.008024123716388054
resident	0.017133824476559534
praying	0.007980502568761816
numerous	0.03174355112463911
patriot	0.024783750422644468
carrying	0.002778018806518179
sweet	0.00949158851371934
politicians	0.002132541678538602
existence	0.008514995830704364
somewhere	0.007866042419144237
thin	0.02159495858815108
till	0.015665427146703048
arresting	0.0060406494869506
declared	0.013624978664155796
trash	0.006643045969587091
#alsharpton	0.02275185197952445
hell	0.0061744406050460166
requires	0.00876521570000166
#nyc	0.00441449083763068
incompetent	0.011768276027330327
khan	0.019391902855154353
scam	0.10408941100615232
walk	0.012272685412350826
click	0.010533362426820014
hair	0.022818724994995043
killers	0.016106028862001964
same	0.0021855278266287304
related	0.02461838249068582
suicide	0.009155097016112945
player	0.011258747371353905
capture	0.06428626238090596
la	0.020671010899597775
years	0.0030349926712787134
term	0.006516134795727546
condolences	0.009104227853668823
slams	0.009009021766003267
killer	0.01779282507235158
cute	0.06171736962625929
christopher	0.02729878442330058
rot	0.026210446894022965
houses	0.01450485298386428
oder	0.021758331586787305
accounts	0.01263242777733653
reminder	0.005155264432162521
study	0.013598484481060602
hypocritical	0.004065407665766796
oversight	0.029116493690667156
common	0.011870313400369037
woman	0.02347375094989812
already	0.004393194122494393
cam	0.004336841221235899
not	0.008735013502305766
pls	0.016810070346419126
most	0.014506844823918397
grant	0.1054668785291113
offensive	0.0032443601462003313
shoots	0.01909211821126866
whose	0.003946145313798333
feeling	0.009395364714301468
ha	0.058728909143893615
stfu	0.0036521578111703423
privileged	0.008200383340750461
