cup	0.019965187532278716
shocking	0.017683910565089556
highway	0.017469215909658553
help	0.005243651749917144
pigs	0.006546671425007755
teens	0.014774256962132748
journalists	0.007814948644342623
plain	0.010851392058456089
helps	0.01603379135064542
reasonable	0.004668174136360115
targeting	0.006429372458119698
terrorism	0.011399531883609981
picture	0.004466334177988696
buildings	0.005873645966172125
causing	0.0294777128537822
wall	0.07647455493262967
colorado	0.017100219821933882
leadership	0.003434790792269382
recognized	0.00568451966715211
lunch	0.008534721862049066
guest	0.01684737135385017
ice	0.04146466016077899
itself	0.004132178031001743
took	0.007262053661095336
face	0.024577030805754463
richard	0.01668324932698817
everything	0.002654355685567489
kind	0.0039907703807700035
with	0.005882051695294543
nightmare	0.054876247500185826
heard	0.026764858248025325
developing	0.14361193769936953
increase	0.006806613400800132
stated	0.00717169763768899
#boycott	0.02866594304273007
#icantbreathe	0.04342861747279336
threaten	0.014149199038295701
wade	0.04152379410187357
#military	0.038009930168000805
houston	0.01791776646859522
came	0.00817757246939843
upper	0.014104149111407338
complaint	0.013460546442206622
drowning	0.039838104799824525
president	0.004038310821130597
reign	0.017394983697553767
arizona	0.011478021550093476
representative	0.0063801967065083565
pittsburgh	0.019413337290609123
clarke	0.01549892475197523
opened	0.01833102386476182
espn	0.006890549825615988
led	0.011460136297639312
review	0.011382556258449084
failure	0.021197362623065263
inspired	0.020161952506386638
conditions	0.01207021143957332
in	0.010997632555396653
#christian	0.0819410722052506
communist	0.0033985447963331694
jesse	0.008708642801741329
drunk	0.019539642127134105
spring	0.063387326751154
environment	0.006234443613326146
destroyed	0.017042552735653915
#neverforget	0.021364296331378152
#repost	0.009041460580136218
#shameful	0.016420612749662
arrive	0.021915091391107144
dispute	0.014167159945537855
instagram	0.014440912633000513
amy	0.01578370228257886
manner	0.0053082458197457605
pm	0.01221872820067782
climate	0.014805338218717212
standards	0.00518631097070732
victim	0.010884375530857193
sets	0.03485560664718035
clown	0.0481899587113086
shooter	0.011056531064529862
min	0.01575940247764851
cards	0.023891550018162455
haven	0.021879628070028856
pd	0.010024678467759784
tennessee	0.009399721096000735
put	0.00487676030672235
bother	0.00901576045211705
choices	0.007373472088481603
mother	0.007631649821243758
wanna	0.00435770691767523
these	0.004383806654291611
warriors	0.006875301324992922
date	0.007650804178326309
cowardly	0.0049442034952348335
beyonce	0.0066513901140901055
#riots2020	0.03212542033394128
gibt	0.018971577734002598
justin	0.021708389838156927
familia	0.036841451675978076
names	0.023306615376584183
candidates	0.010107520703936945
similar	0.005686456174637811
faces	0.04734263369603986
could	0.003904935395020015
monday	0.02241519122766944
ahead	0.009253326847072696
disgrace	0.012384058147866472
reached	0.01464566961199032
shared	0.05317768905700171
women	0.06459004435173332
rick	0.01192765739332513
tool	0.005660114897411472
think	0.005320850625641249
catch	0.012801740084495417
sound	0.011546398963355076
deeply	0.006871968003656748
chaos	0.024283619864269634
inconvenient	0.02982280300279605
reality	0.00357569081226794
berkeley	0.030213372009763706
reason	0.004207930112104963
no	0.007419220682274519
rain	0.015998346236760552
#demdebate	0.015550935628660723
fuel	0.009863178191955924
biased	0.0028478452689366662
urgent	0.04836724841918527
hiring	0.006039353683788384
organizations	0.009791575231965055
disrespectful	0.008808973849834034
fox	0.0071832748575636485
secretary	0.014003215950509573
judges	0.005456788302612869
stolen	0.01773985932072908
experts	0.011434915186381067
kick	0.009368245297763367
looted	0.02701542207040908
men	0.01862789874988069
respect	0.004461283491812518
failing	0.009728396450236598
agents	0.033887238174333034
deliver	0.030019940278049217
politics	0.018341334103442852
ck	0.0036579329391471793
rabid	0.01924628918546256
economic	0.009597786964472887
countries	0.004958575923888819
true	0.003798069997970499
attorneys	0.007032811529837257
hall	0.01758244009325116
handcuffed	0.02775622550702217
schools	0.006628567623001902
more	0.003871265559856951
abusers	0.015496384571158983
ways	0.011132815916096384
harass	0.009383219559214728
wondering	0.0046424710215333675
becomes	0.026281427956721504
cover	0.009192119266040688
mlk	0.018188209887018525
wake	0.009282659305559937
all	0.014141590429677442
so	0.009040609280269063
#gop	0.016581789994857044
supports	0.004152692717107165
raped	0.04722368389230969
flags	0.01430539404315645
destroys	0.09078292716130842
tucker	0.018123373612320526
proven	0.005842191237870775
det	0.1009794011535401
role	0.06645461619729187
thankful	0.011698841951505723
commit	0.011877946158875607
blood	0.014518940331610164
endorses	0.01161429050340912
inner	0.051859830876726076
river	0.015516398562094524
unjustified	0.03979704246135285
t	0.016551689546959514
ton	0.10585942431726603
sight	0.021956141277861718
thugs	0.007026758151850276
naked	0.029690229247395505
see	0.009860146983568518
hat	0.013935019242451219
updates	0.014086693282248763
liberal	0.008267428574392333
woods	0.03710771841565963
conversation	0.0091667954560547
dick	0.034345420291289175
tx	0.02674313934798056
jake	0.03655223659351581
kelly	0.014474408402348149
tight	0.02812821360332196
khan	0.019391902855154353
leo	0.013359608839679682
#boycottnfl	0.03985260119388556
duty	0.017842376168612617
famous	0.009990128450459657
#georgefloydprotests	0.1066847709040818
brings	0.007817184822580314
#thursdaythoughts	0.014758458957751297
contact	0.11073363832934002
sf	0.03347159932357158
lucky	0.006524443149943826
indiana	0.03329143753628949
trained	0.004084383229951527
dept	0.0028761610387646463
respond	0.0036854257298027937
departments	0.009272560389630202
abt	0.006322214458071462
basically	0.002932253631554027
security	0.0032565115742604345
professional	0.005593492758213858
hit	0.01908755377658844
russian	0.010104627103406427
maryland	0.023756366034962118
masks	0.07117777906265932
ups	0.08790223702640376
dedication	0.04031519513956039
neighborhoods	0.00248549118721908
largest	0.013966945559846344
former	0.007991394567484433
theft	0.017474718018780866
supremacist	0.023667207654732847
nick	0.015578792734576852
knee	0.01107071227503753
levels	0.008514278926144758
#whitelivesmatter	0.0424935760702555
average	0.006548607341794077
spike	0.08446274788346253
unbelievable	0.005970290880150664
respectful	0.005151166824706843
hope	0.0037776220805744165
step	0.013369200213094734
little	0.014016309098647817
season	0.017800692970697085
are	0.003132735284019361
location	0.01209110976098371
conservatives	0.005854609988502624
dream	0.004497232594436573
mattered	0.008195083772673861
councilman	0.029905095384025415
patriotism	0.010951856335726262
board	0.010443553165246033
prosecutors	0.01072730861715021
issued	0.022675163229186834
orlando	0.010407115065950157
month	0.03901465674088822
rights	0.012114590433189965
pour	0.009847159864631472
understand	0.005848422652166452
soldier	0.01686953839660299
forcing	0.01529240851515512
complaints	0.004611928692077161
kid	0.006311427399125491
logic	0.00609067328685986
hostage	0.021344113868016712
felony	0.01868733537159528
#walkaway	0.016179939612525618
governor	0.0084095955652983
refused	0.023105591416046733
around	0.008638930916673448
vigil	0.0064857405784166655
prosecutor	0.025301054316115623
certain	0.020295039720483077
agitators	0.02363227743074514
cases	0.018407426481168443
chief	0.07344515640191862
en	0.04241226928536701
prince	0.038955703297331556
murderers	0.011841096640080373
language	0.008521521798184883
sex	0.014468363775060888
someone	0.0025771259979745498
political	0.007893528166720176
strike	0.03958990875285884
reports	0.007078417306324969
stealing	0.02098070832301313
anti	0.007111972110336318
police	0.005933290527943003
bruce	0.024867874126214717
combat	0.022132485285788817
identified	0.01753556049122007
chase	0.05385189159364434
work	0.0089090582071919
hitler	0.01541423032294098
chasing	0.029725611825444087
p	0.021873531789320166
violation	0.008913983454117647
becoming	0.0018738442962003
clear	0.006195541536615501
intelligent	0.007351323219495609
outcome	0.007049099045447038
manslaughter	0.02483525228339456
plan	0.015938446692720376
aaron	0.01895293051775293
jan	0.021510053801466644
king	0.03583270597874044
nature	0.011401592453280207
children	0.006849458615673987
ne	0.008500847485557017
pepper	0.008521877309024761
prisoner	0.008703145032359139
shit	0.005894869889539134
taken	0.015306919669671903
hats	0.012340679199676075
perhaps	0.0035846566931775348
yet	0.005478348569127323
apples	0.006374537909776157
elections	0.009193889419348844
enraged	0.07962496853641632
heart	0.004134280123292422
jordan	0.01830210776887853
#nationalanthem	0.017435914696412813
kann	0.015351928537490678
leaving	0.004419672705308408
nur	0.009481520502743757
best	0.02201173634935749
recruit	0.03655458046831739
risking	0.028136097259317427
ron	0.05768279772707374
silent	0.01865895421497532
bottom	0.00781409432150959
simply	0.004704133577825176
hashtags	0.01871325413143987
tolerance	0.007996522057226452
killer	0.01779282507235158
tune	0.017141290603820858
exist	0.0033993662389876222
click	0.010533362426820014
mayor	0.008643296489379448
movements	0.01917641518061175
flight	0.02195307030028859
#democrats	0.020256873449974178
movement	0.007785761806873626
sisters	0.010716341730730883
andy	0.041525905042270495
city	0.008475291275335417
assaulting	0.006453705631234374
fact	0.01195623278022473
bitch	0.01818221596402192
govt	0.007915038580969425
#lapd	0.022195399374837166
ted	0.014653903281266256
hung	0.010884490212814346
hatred	0.019961783214654805
perfect	0.008378813615025793
#policeofficers	0.07022913596867442
actually	0.005430383892659818
attack	0.016426294710151
christmas	0.019153661454762494
requires	0.00876521570000166
windows	0.009374100920483519
#army	0.07555599286001846
denied	0.009595945828428487
assassination	0.01588305494850739
associated	0.11350617496530824
pretend	0.005903907390864438
concerned	0.004894606291491188
hired	0.009737309600564181
destruction	0.0022235027224035697
conspiracy	0.008597811827043778
bishop	0.033837825320462755
common	0.011870313400369037
answers	0.002918082563107549
execution	0.017556913585289546
nous	0.007484161373238374
em	0.03435179980336067
liar	0.015598223201252148
senate	0.009264333163835237
solutions	0.0220477018317482
peacefully	0.0043416508786960906
stands	0.0029496844122008925
spew	0.013684490205923883
coronavirus	0.07569695874053162
full	0.07524388933388271
crisis	0.008603384460160735
#mlk	0.08322806027257179
screw	0.016983174512646526
dude	0.004801339684849415
backed	0.010183331128852502
#cops	0.0277378138684502
kidnap	0.07475129935111369
weather	0.04371417295521196
appropriate	0.009229515548516809
crimes	0.008232089712448709
passes	0.028087279315114122
pr	0.02541222263442433
confederate	0.007902240898324475
bags	0.01464802229537221
corner	0.01865666393798271
arrest	0.01852196718976984
content	0.008110278367713053
removal	0.00856080446188634
wing	0.004146355717265182
bombs	0.056284381683790796
jumped	0.029014283243739447
obey	0.01178683440862005
cop	0.007222257527663922
hides	0.028845121563427556
#trumprally	0.018303033104941635
sheep	0.005094174059234291
#1a	0.07036302510945014
cake	0.00789486158688546
candidate	0.05132915514828218
apologizing	0.007123200122185591
grief	0.011014752865070365
#equality	0.12612814885379076
hitting	0.03103945172614564
slammed	0.006593295377579356
administration	0.007886854956043021
fort	0.05288851347739465
torture	0.008648158549207752
dying	0.006936507826241112
touch	0.004833370434930706
mainstream	0.00981634581707147
item	0.016275573124885367
killed	0.010523046594092977
#backtheblue	0.030971828644192678
religious	0.013418590864184399
attempted	0.05067576093616122
life	0.003254979706075467
senselessly	0.04668985695482353
#hate	0.010337640833272599
europe	0.005933358133972999
running	0.007719177869763727
counts	0.038482702164810645
increasing	0.008032768176505223
poll	0.01049900403606796
phoenix	0.02165084640428916
wth	0.007478026503519586
holes	0.010607998882020908
transgender	0.013066914686748143
stood	0.0038749839611585957
never	0.004653680643142866
narrative	0.00863429457462972
care	0.02195169642831063
congrats	0.0040959300276594
gun	0.005751620208786501
handled	0.008387448866853942
lethal	0.005136003361338459
madness	0.003446721372238004
uses	0.012706921090480106
accounts	0.01263242777733653
celebrating	0.012418659741636806
eve	0.06014126156846089
scared	0.005064046794328814
amen	0.003972627451668487
ago	0.005276882132540628
lot	0.0472440254855262
almost	0.006958398979358016
purchase	0.022604185438238722
justification	0.053418396727733075
sharing	0.0069636486047151
superior	0.0037211241967488595
cutting	0.0817688313784466
investigations	0.006200360426214857
fails	0.01492513027166531
continue	0.010223464640168989
might	0.0030399176177768883
minutes	0.01045675287434289
riot	0.012394624107919805
sort	0.005210995513709071
deserves	0.0020955243479110486
man	0.027966983672273793
oliver	0.026068025555753493
brooklyn	0.030752875599674878
deepest	0.02388982008777163
elite	0.010146042510618014
crossed	0.04093469707330055
identify	0.011457928439928211
national	0.007685859221338909
citizens	0.002738836110838694
improve	0.008525913760575765
beer	0.005734635025541168
hawaii	0.012481736794982545
moral	0.013312577244028345
robbery	0.012931459088424191
silly	0.004304415040005227
harassment	0.01158092447308845
nevada	0.04814126483961456
labour	0.01566310080242872
stores	0.009594427278049267
cult	0.011471510565806087
tiny	0.06117999875525926
pushing	0.009458628654561596
defender	0.022305715705349116
suspect	0.017259857897626296
yea	0.007438006093262506
r	0.025477074751020568
bullied	0.022747093920856498
losers	0.007781686782180386
answer	0.002995242304082324
m	0.012274135187834823
makes	0.01021324575221294
native	0.012356505826444097
email	0.025127526620853047
rudy	0.07802687900693694
hypocrisy	0.010923614335432097
severe	0.024148064709752726
#thugs	0.030698833737420883
blue	0.05746052222009046
higher	0.006075933189649385
brilliant	0.016168351467107378
lmao	0.010086453456417566
presidential	0.011719763983208176
earth	0.00836083930129805
safer	0.015599418985489333
hug	0.008474887320787494
vet	0.01393184313558371
label	0.024214198407152887
nuts	0.005755009573301995
proving	0.0026139948289687354
dealt	0.014125152875973823
situation	0.002507958351114059
definition	0.011982870915986599
especially	0.0029780345914174333
casually	0.04760914764930102
traitor	0.02124950812809956
morons	0.0035199855414597137
heavy	0.012583865276501127
subway	0.00927876707614761
guy	0.00419275258472851
along	0.00801555874062021
suffering	0.008182645869954541
praises	0.01109922819694642
surprised	0.004743480336714567
several	0.00467002772648184
million	0.003805330287147801
moines	0.09327845056960316
offense	0.017382977753600537
am	0.00270599829881335
pelosi	0.010193054157377701
manager	0.010441584079022626
absolute	0.001604430959112113
crying	0.006161778893238323
provide	0.007445736377023726
divided	0.00410790306357145
america	0.003297263376125903
san	0.02703817853643109
changed	0.0049359592422044685
storm	0.013890051730148567
clinton	0.0043989005299318595
patrick	0.011044197834674141
highest	0.006141499943379203
china	0.01296870530757821
barack	0.021392731521477804
rule	0.004249535328431087
maybe	0.0033697567708581566
when	0.009620188875715252
leader	0.0072310915062563375
alot	0.013097915246579772
symbol	0.02933020783467355
punished	0.002847664380163817
taxes	0.006558688274570956
karma	0.011784806692199501
usa	0.01211301156842226
wipe	0.033927409117338936
planned	0.03542230125806689
darren	0.016498013028167446
bully	0.011906520165022694
career	0.008114132131357032
dm	0.02275316739016986
low	0.014346330385930028
speak	0.015692766163225236
nazis	0.011476010072399845
#msnbc	0.02097250573687648
forced	0.03450736858543402
headquarters	0.02202385390990469
disband	0.03007859025111015
name	0.013809134212868668
explain	0.0022553174962903766
helicopter	0.011616019746263806
secure	0.031279051839678385
spite	0.04503108370806408
embrace	0.009798944185057668
pointing	0.014812531436991572
sir	0.004980511528824616
knife	0.008631245139508747
il	0.049163821407053554
pot	0.025390876344341118
born	0.01020837574478528
edward	0.018828452230086556
stating	0.006886273441863877
ignorance	0.0015988776975320862
van	0.017266546656498405
btw	0.004993106164774441
voor	0.012824232629427668
lost	0.003780457811895621
cars	0.00920384984927769
crash	0.03440375223980019
bunch	0.005759314482826072
pink	0.022191539570234564
dems	0.001953566509026561
mp	0.011615958765543333
#resist	0.024837523663433725
store	0.01810259450593399
sis	0.014805588254145019
bravo	0.0055828100150105975
two	0.00740183374472847
rise	0.010805865326452668
#blacklivesmattter	0.012154749983516178
gain	0.02583392812978924
dead	0.011483252997768867
jacob	0.07095621193088475
judging	0.003980132426866345
years	0.0030349926712787134
federal	0.007371975398952846
screen	0.02283741015330676
vandalism	0.02320464045587367
complete	0.0030823101885333326
votes	0.009976842068833314
raleigh	0.06888778180461086
leaders	0.006977074452499066
tickets	0.01476586741488517
views	0.0037845943353694844
releasing	0.018059500631834813
accuse	0.007516992699662217
#plannedparenthood	0.03641922001661557
family	0.009236960424670593
teacher	0.03200263458254515
baby	0.008371118369290498
opposite	0.012923257800168564
dad	0.036940932246757985
waiting	0.005559119450111338
abuses	0.012064497577018107
#blueflu	0.016872334842188974
c	0.018771438446210764
cos	0.039493026505551754
asking	0.003259317041534038
disease	0.021220878806415322
gift	0.007216393646551911
protecting	0.009748247794781673
starts	0.022798342210306632
announces	0.004240537313488946
type	0.01122151000296534
contempt	0.014383939530912437
about	0.0037372624167723023
gods	0.02720881111425988
official	0.015419649690170067
morals	0.006937839776933075
triggered	0.015211449285208123
wayne	0.06623877861532113
ruining	0.004360274760592864
worse	0.002089099828402885
harm	0.0032999600738939927
spitting	0.02014911151773502
regarding	0.00356853387013345
skin	0.002975443515909393
gunned	0.01492334549402119
eat	0.0067647052653836415
#wisdom	0.02473080763159774
daughter	0.014100549945284646
haha	0.024139920045270102
resign	0.004108154790128493
punk	0.024006529434351
achieve	0.009888140632982823
human	0.0029317234376091683
mans	0.015085129377794493
offers	0.010227204781594779
represents	0.006128328478488543
whats	0.004141866901002711
florida	0.00845288649925835
autopsy	0.036191542267116183
speech	0.020044998276359638
beyond	0.004046713366107069
mind	0.009721369940587365
emt	0.02269829316485561
assaulted	0.006559770114071495
raising	0.006829626321903315
#follow	0.0770294805066235
numbers	0.006320928368061862
doesnt	0.0038732339653339
yours	0.011453782288361802
fascist	0.0042782005223233055
blocked	0.009928457293072568
inside	0.01814804224018307
read	0.005906762104762375
leftist	0.006757868191902827
coffee	0.01269813331221159
towards	0.019290273638450928
bbc	0.03521612459350165
drink	0.02217801299541855
#blacktwitter	0.01991397383239879
better	0.00494650150070064
honesty	0.20385429977678826
trying	0.0050078970435012415
arms	0.005800141671000958
#michaelbrown	0.04651256656840175
runs	0.027398750790425197
pants	0.016481507954960284
statement	0.00589073986086408
#wakeup	0.015979324732856792
a	0.006593503598677608
hurt	0.005493837924085976
often	0.005837905968442247
#freespeech	0.012749711023964494
action	0.004864389135384561
bystanders	0.02969495243990028
loses	0.008515051078079816
matt	0.023945065767879692
strange	0.016685583824839534
pick	0.007269808827320534
steve	0.025878766270326148
